Date,fut_pnl
2024-05-14,-890444.9772151655
2024-05-15,-2355969.002215125
2024-05-16,473048.89414555667
2024-05-17,-259713.11835442326
2024-05-20,-166958.43322784352
2024-05-21,-500875.2996835306
2024-05-22,640007.3273734001
2024-05-23,1586105.1156645133
2024-05-24,-1344942.9343354062
2024-05-28,-120581.09066455366
2024-05-29,1511901.3675632495
2024-05-30,1150158.0955695887
2024-05-31,-1576829.6471518553
2024-06-03,-64928.279588605816
2024-06-04,-250437.6498417653
2024-06-05,-2300316.1911391774
2024-06-06,74203.74810126379
2024-06-07,306090.4609177131
2024-06-10,-575079.0477847944
2024-06-11,-473048.89414555667
2024-06-12,-1613931.5212024872
2024-06-13,-408120.6145569508
2024-06-14,37101.87405063189
2024-06-17,-1521176.8360759076
2024-06-18,-467304.5383104984
2024-06-20,511185.7873957796
2024-06-21,343583.8898889666
2024-06-24,578226.5463985048
2024-06-25,-670407.5900272519
2024-06-26,-217882.46675885684
2024-06-27,-83800.94875340648
2024-06-28,821249.2977833835
2024-07-01,-410624.64889169176
2024-07-02,-1173213.282547691
2024-07-03,-720688.1592792958
2024-07-05,-1047511.859417581
2024-07-08,-125701.42313010975
2024-07-09,-201122.27700817556
2024-07-10,-1902281.5367023272
2024-07-11,1617358.3109407453
2024-07-12,-838009.4875340648
2024-07-15,-611746.9258998673
2024-07-16,-1148072.997921669
2024-07-17,2622969.695981623
2024-07-18,1491656.8878106354
2024-07-19,1365955.4646805257
2024-07-22,-1910661.6315776678
2024-07-23,385484.36426566984
2024-07-24,4265468.29154839
2024-07-25,1030751.6696668997
2024-07-26,-1935801.9162036898
2024-07-29,-134081.51800545037
2024-07-30,1022371.5747915593
2024-07-31,-2865992.4473665017
2024-08-01,2606209.506230942
2024-08-02,3494499.5630170503
2024-08-05,5312980.150965972
2024-08-06,-1634118.5006914265
2024-08-07,1298914.7056778006
2024-08-08,-4047585.8247895334
2024-08-09,-737448.3490299771
2024-08-12,16760.189750681297
2024-08-13,-2991693.8704966116
2024-08-14,-603366.8310245267
2024-08-15,-3033594.3448733147
2024-08-16,-360344.0796396479
2024-08-19,-1734679.6391955144
2024-08-20,343583.8898889666
2024-08-21,-729068.2541546364
2024-08-22,1592218.0263147233
2024-08-23,-1960942.200829712
2024-08-26,519565.88227112027
2024-08-27,-259782.94113556013
2024-08-28,1156453.0927970095
2024-08-29,8380.094875340648
2024-08-30,-1709539.3545694922
2024-09-03,3997305.2555374894
2024-09-04,393864.4591410105
2024-09-05,594986.736149186
2024-09-06,3109015.1987513807
2024-09-09,-2011222.770081756
2024-09-10,-821249.2977833835
2024-09-11,-1919041.7264530086
2024-09-12,-1374335.5595558663
2024-09-13,-921810.4362874713
2024-09-16,-276543.1308862414
2024-09-17,-37159.65468915913
2024-09-18,795118.7661550055
2024-09-19,-3847982.1769476817
2024-09-20,628241.9880730909
2024-09-23,-579160.5827548807
2024-09-24,-598793.1448821647
2024-09-25,510446.6153093863
2024-09-26,-1001260.6684914884
2024-09-27,520262.89637302834
2024-09-30,-903097.857855068
2024-10-01,2139949.271873966
2024-10-02,-19632.56212728409
2024-10-03,422100.0857366079
2024-10-04,-1982888.7748556929
2024-10-07,2169398.1150648915
2024-10-08,-2189030.6771921758
2024-10-09,-1600053.8133736532
2024-10-10,480997.7721184602
2024-10-11,-1207402.5708279714
2024-10-15,-117795.37276370454
2024-10-16,-952179.2631732784
2024-10-17,0.0
2024-10-18,-746037.3608367954
2024-10-21,382834.9614820397
2024-10-22,147244.21595463066
2024-10-23,2149765.5529376077
2024-10-24,-441732.647863892
2024-10-25,117795.37276370454
2024-10-28,-608609.4259458068
2024-10-29,-373018.6804183977
2024-10-30,746037.3608367954
2024-10-31,4456591.6028934885
2024-11-01,-775486.2040277215
2024-11-04,588976.8638185227
2024-11-05,-2709293.573565204
2024-11-06,-5732708.141166954
2024-11-07,-1786563.153582852
2024-11-08,-844200.1714732158
2024-11-12,480997.7721184602
2024-11-13,-117795.37276370454
2024-11-14,1482258.4406099487
2024-11-15,3209923.907810949
2024-11-18,-922730.4199823522
2024-11-19,-736221.0797731534
2024-11-20,39265.12425456818
2024-11-21,-1285932.819337108
2024-11-22,-647874.5502003749
2024-11-25,-765669.9229640794
2024-11-26,-1246667.6950825397
2024-11-27,912914.1389187102
2024-11-29,-1433177.0352917386
2024-12-02,-402467.52360932383
2024-12-03,-58897.68638185227
2024-12-04,-1384095.6299735282
2024-12-05,382834.9614820397
2024-12-06,-402467.52360932383
2024-12-09,1305565.381464392
2024-12-10,765669.9229640794
2024-12-11,-1825828.2778374203
2024-12-12,1256483.9761461818
2024-12-13,206141.90233648292
2024-12-16,-985716.5471356418
2024-12-17,1136973.738909212
2024-12-18,7948190.24957094
2024-12-19,265648.0698386009
2024-12-20,-2879625.077050434
2024-12-23,-1455751.422715533
2024-12-24,-2635228.852798921
2024-12-26,116885.1507289844
